student_id,timestamp,current_location,next_location,event_type,crowd_density,time_of_day
100,2026-03-15 10:06:00,lab,stage,technical,medium,evening
191,2026-03-15 10:06:00,lab,canteen,technical,medium,evening
155,2026-03-15 10:06:00,lab,canteen,cultural,low,morning
166,2026-03-15 10:06:00,canteen,canteen,sports,high,evening
188,2026-03-15 10:06:00,canteen,stage,cultural,high,morning
7,2026-03-15 10:06:00,stage,canteen,technical,medium,morning
133,2026-03-15 10:06:00,lab,lab,sports,low,evening
45,2026-03-15 10:06:00,stage,lab,cultural,medium,afternoon
58,2026-03-15 10:06:00,stage,canteen,cultural,high,morning
31,2026-03-15 10:06:00,stage,lab,cultural,high,afternoon
23,2026-03-15 10:07:00,stage,canteen,cultural,low,morning
170,2026-03-15 10:07:00,lab,canteen,technical,medium,evening
138,2026-03-15 10:07:00,stage,lab,technical,medium,afternoon
160,2026-03-15 10:07:00,canteen,lab,technical,high,morning
107,2026-03-15 10:07:00,canteen,lab,technical,medium,evening
181,2026-03-15 10:07:00,canteen,stage,sports,medium,afternoon
158,2026-03-15 10:07:00,lab,canteen,sports,medium,evening
39,2026-03-15 10:07:00,stage,lab,sports,low,evening
159,2026-03-15 10:07:00,lab,canteen,cultural,high,afternoon
82,2026-03-15 10:08:00,stage,canteen,sports,medium,morning
100,2026-03-15 10:08:00,lab,lab,technical,low,morning
2,2026-03-15 10:08:00,lab,lab,technical,medium,evening
77,2026-03-15 10:08:00,stage,canteen,cultural,medium,morning
12,2026-03-15 10:08:00,lab,lab,sports,high,afternoon
39,2026-03-15 10:08:00,stage,stage,cultural,low,afternoon
194,2026-03-15 10:08:00,canteen,lab,cultural,medium,evening
13,2026-03-15 10:08:00,canteen,lab,sports,high,evening
46,2026-03-15 10:08:00,canteen,stage,cultural,low,afternoon
155,2026-03-15 10:08:00,lab,lab,sports,medium,afternoon
113,2026-03-15 10:08:00,canteen,canteen,sports,high,evening
17,2026-03-15 10:08:00,stage,stage,cultural,medium,evening
104,2026-03-15 10:08:00,canteen,canteen,technical,medium,afternoon
98,2026-03-15 10:08:00,canteen,stage,sports,low,evening
188,2026-03-15 10:08:00,lab,canteen,technical,high,morning
192,2026-03-15 10:08:00,stage,canteen,technical,low,afternoon
88,2026-03-15 10:08:00,lab,lab,sports,medium,afternoon
109,2026-03-15 10:09:00,lab,lab,technical,high,evening
163,2026-03-15 10:09:00,stage,canteen,cultural,medium,evening
70,2026-03-15 10:09:00,lab,stage,cultural,medium,afternoon
158,2026-03-15 10:09:00,stage,lab,technical,medium,evening
199,2026-03-15 10:09:00,canteen,lab,cultural,high,morning
74,2026-03-15 10:09:00,stage,stage,sports,medium,evening
63,2026-03-15 10:09:00,stage,lab,sports,high,afternoon
156,2026-03-15 10:09:00,stage,canteen,technical,medium,evening
60,2026-03-15 10:09:00,lab,lab,cultural,low,afternoon
79,2026-03-15 10:09:00,stage,canteen,technical,high,morning
37,2026-03-15 10:10:00,stage,canteen,cultural,medium,afternoon
22,2026-03-15 10:10:00,stage,lab,sports,low,morning
196,2026-03-15 10:10:00,canteen,canteen,cultural,high,morning
148,2026-03-15 10:10:00,stage,stage,cultural,low,morning
96,2026-03-15 10:10:00,lab,lab,technical,medium,morning
68,2026-03-15 10:10:00,stage,lab,sports,low,morning
192,2026-03-15 10:10:00,stage,canteen,cultural,medium,evening
17,2026-03-15 10:10:00,canteen,canteen,sports,medium,morning
12,2026-03-15 10:10:00,stage,stage,cultural,high,evening
150,2026-03-15 10:10:00,lab,lab,sports,medium,evening
145,2026-03-15 10:10:00,stage,stage,cultural,medium,evening
138,2026-03-15 10:10:00,lab,stage,sports,high,afternoon
118,2026-03-15 10:10:00,canteen,canteen,cultural,high,afternoon
193,2026-03-15 10:10:00,stage,canteen,sports,medium,morning
22,2026-03-15 10:10:00,canteen,stage,cultural,medium,evening
120,2026-03-15 10:11:00,stage,canteen,cultural,high,afternoon
50,2026-03-15 10:11:00,lab,stage,sports,high,evening
14,2026-03-15 10:11:00,canteen,stage,technical,low,afternoon
192,2026-03-15 10:11:00,stage,stage,cultural,low,evening
175,2026-03-15 10:11:00,lab,canteen,cultural,low,afternoon
29,2026-03-15 10:11:00,canteen,lab,technical,high,morning
164,2026-03-15 10:11:00,stage,lab,cultural,high,morning
180,2026-03-15 10:11:00,canteen,canteen,sports,high,morning
125,2026-03-15 10:11:00,stage,canteen,technical,low,evening
7,2026-03-15 10:11:00,lab,stage,cultural,medium,morning
29,2026-03-15 10:11:00,lab,stage,sports,medium,morning
139,2026-03-15 10:11:00,canteen,canteen,sports,medium,afternoon
33,2026-03-15 10:11:00,canteen,canteen,technical,high,afternoon
134,2026-03-15 10:11:00,stage,canteen,technical,medium,afternoon
111,2026-03-15 10:11:00,lab,lab,technical,medium,morning
79,2026-03-15 10:11:00,stage,canteen,sports,high,afternoon
160,2026-03-15 10:12:00,lab,stage,cultural,high,afternoon
179,2026-03-15 10:12:00,canteen,lab,sports,high,morning
58,2026-03-15 10:12:00,stage,canteen,sports,high,afternoon
26,2026-03-15 10:12:00,stage,canteen,technical,high,evening
174,2026-03-15 10:12:00,lab,canteen,cultural,low,afternoon
29,2026-03-15 10:12:00,lab,lab,sports,high,evening
4,2026-03-15 10:12:00,lab,lab,technical,medium,afternoon
99,2026-03-15 10:12:00,canteen,lab,technical,medium,afternoon
141,2026-03-15 10:12:00,stage,canteen,cultural,low,evening
39,2026-03-15 10:12:00,lab,canteen,cultural,high,morning
15,2026-03-15 10:12:00,canteen,canteen,technical,medium,evening
119,2026-03-15 10:13:00,lab,lab,cultural,medium,morning
29,2026-03-15 10:13:00,stage,canteen,cultural,high,afternoon
157,2026-03-15 10:13:00,lab,stage,sports,low,morning
75,2026-03-15 10:13:00,stage,canteen,cultural,high,morning
116,2026-03-15 10:13:00,canteen,stage,technical,high,evening
32,2026-03-15 10:13:00,canteen,canteen,cultural,high,morning
130,2026-03-15 10:13:00,lab,lab,sports,high,morning
175,2026-03-15 10:13:00,stage,canteen,cultural,high,evening
84,2026-03-15 10:14:00,stage,stage,sports,low,morning
22,2026-03-15 10:14:00,stage,lab,cultural,medium,morning
27,2026-03-15 10:14:00,lab,lab,cultural,high,evening
195,2026-03-15 10:14:00,stage,lab,technical,medium,evening
81,2026-03-15 10:14:00,stage,canteen,technical,medium,evening
126,2026-03-15 10:14:00,stage,lab,cultural,high,morning
184,2026-03-15 10:14:00,stage,canteen,cultural,medium,afternoon
92,2026-03-15 10:14:00,lab,canteen,sports,high,evening
21,2026-03-15 10:14:00,lab,stage,sports,high,evening
47,2026-03-15 10:14:00,stage,canteen,technical,high,morning
101,2026-03-15 10:14:00,stage,stage,cultural,low,afternoon
187,2026-03-15 10:14:00,canteen,lab,cultural,high,afternoon
84,2026-03-15 10:14:00,canteen,stage,sports,high,morning
6,2026-03-15 10:14:00,stage,canteen,cultural,medium,evening
147,2026-03-15 10:14:00,stage,canteen,cultural,low,morning
185,2026-03-15 10:14:00,canteen,canteen,cultural,medium,afternoon
197,2026-03-15 10:14:00,canteen,lab,sports,medium,evening
131,2026-03-15 10:14:00,stage,stage,sports,high,afternoon
1,2026-03-15 10:15:00,lab,lab,sports,low,afternoon
58,2026-03-15 10:15:00,lab,canteen,cultural,low,afternoon
124,2026-03-15 10:15:00,stage,canteen,sports,high,afternoon
166,2026-03-15 10:15:00,stage,canteen,technical,low,evening
15,2026-03-15 10:15:00,canteen,lab,technical,high,evening
162,2026-03-15 10:15:00,canteen,lab,sports,low,evening
189,2026-03-15 10:15:00,lab,lab,sports,low,morning
163,2026-03-15 10:15:00,stage,canteen,cultural,high,evening
64,2026-03-15 10:15:00,canteen,canteen,sports,low,afternoon
25,2026-03-15 10:15:00,lab,lab,sports,low,afternoon
24,2026-03-15 10:15:00,lab,lab,technical,low,evening
12,2026-03-15 10:15:00,lab,stage,technical,medium,evening
18,2026-03-15 10:15:00,canteen,canteen,technical,high,morning
15,2026-03-15 10:16:00,canteen,lab,technical,medium,evening
27,2026-03-15 10:16:00,stage,canteen,sports,low,morning
72,2026-03-15 10:16:00,stage,canteen,technical,low,evening
60,2026-03-15 10:16:00,lab,canteen,cultural,medium,morning
174,2026-03-15 10:16:00,lab,lab,cultural,low,evening
145,2026-03-15 10:16:00,canteen,lab,sports,low,evening
93,2026-03-15 10:16:00,canteen,canteen,cultural,high,evening
53,2026-03-15 10:16:00,stage,canteen,technical,low,morning
8,2026-03-15 10:16:00,stage,canteen,technical,high,afternoon
79,2026-03-15 10:16:00,stage,stage,cultural,high,morning
27,2026-03-15 10:16:00,canteen,lab,sports,medium,evening
174,2026-03-15 10:16:00,lab,canteen,technical,medium,afternoon
50,2026-03-15 10:16:00,stage,canteen,technical,low,morning
199,2026-03-15 10:16:00,stage,canteen,cultural,medium,morning
131,2026-03-15 10:16:00,canteen,lab,sports,high,afternoon
93,2026-03-15 10:16:00,stage,canteen,sports,medium,evening
192,2026-03-15 10:17:00,lab,canteen,cultural,high,afternoon
172,2026-03-15 10:17:00,canteen,lab,technical,medium,evening
181,2026-03-15 10:17:00,stage,canteen,cultural,low,afternoon
24,2026-03-15 10:17:00,stage,lab,cultural,medium,morning
60,2026-03-15 10:17:00,canteen,canteen,cultural,low,morning
122,2026-03-15 10:17:00,canteen,lab,technical,medium,morning
131,2026-03-15 10:17:00,stage,lab,technical,high,evening
148,2026-03-15 10:17:00,lab,lab,cultural,medium,evening
46,2026-03-15 10:17:00,canteen,lab,sports,medium,afternoon
15,2026-03-15 10:18:00,lab,lab,cultural,high,evening
153,2026-03-15 10:18:00,stage,canteen,technical,high,evening
199,2026-03-15 10:18:00,lab,canteen,sports,medium,afternoon
17,2026-03-15 10:18:00,stage,canteen,sports,high,evening
126,2026-03-15 10:18:00,stage,lab,technical,high,afternoon
84,2026-03-15 10:18:00,stage,canteen,technical,medium,evening
9,2026-03-15 10:18:00,stage,canteen,cultural,low,evening
166,2026-03-15 10:18:00,lab,stage,technical,medium,morning
176,2026-03-15 10:18:00,stage,canteen,sports,medium,evening
188,2026-03-15 10:18:00,stage,canteen,cultural,low,afternoon
63,2026-03-15 10:18:00,lab,canteen,cultural,medium,afternoon
117,2026-03-15 10:18:00,canteen,lab,sports,medium,morning
130,2026-03-15 10:18:00,lab,lab,technical,high,afternoon
88,2026-03-15 10:19:00,lab,stage,cultural,medium,morning
72,2026-03-15 10:19:00,lab,stage,sports,low,evening
139,2026-03-15 10:19:00,stage,canteen,sports,low,morning
64,2026-03-15 10:19:00,stage,canteen,sports,high,evening
72,2026-03-15 10:19:00,stage,canteen,technical,medium,afternoon
21,2026-03-15 10:19:00,canteen,canteen,technical,medium,morning
18,2026-03-15 10:19:00,stage,canteen,technical,medium,afternoon
64,2026-03-15 10:19:00,canteen,stage,technical,medium,afternoon
82,2026-03-15 10:19:00,stage,canteen,sports,low,afternoon
110,2026-03-15 10:19:00,lab,lab,cultural,low,afternoon
95,2026-03-15 10:19:00,stage,canteen,sports,high,afternoon
166,2026-03-15 10:19:00,canteen,lab,cultural,medium,morning
32,2026-03-15 10:19:00,canteen,lab,cultural,low,afternoon
11,2026-03-15 10:19:00,stage,canteen,cultural,medium,morning
45,2026-03-15 10:19:00,lab,lab,technical,low,morning
33,2026-03-15 10:19:00,stage,canteen,sports,low,morning
102,2026-03-15 10:19:00,stage,canteen,cultural,high,afternoon
169,2026-03-15 10:20:00,stage,canteen,sports,medium,afternoon
136,2026-03-15 10:20:00,lab,lab,technical,high,morning
11,2026-03-15 10:20:00,canteen,stage,cultural,high,afternoon
179,2026-03-15 10:20:00,lab,lab,technical,high,morning
88,2026-03-15 10:20:00,canteen,stage,technical,high,afternoon
41,2026-03-15 10:20:00,canteen,lab,sports,high,afternoon
145,2026-03-15 10:20:00,canteen,canteen,cultural,high,morning
76,2026-03-15 10:20:00,lab,lab,technical,high,afternoon
121,2026-03-15 10:20:00,stage,canteen,sports,medium,morning
46,2026-03-15 10:20:00,stage,canteen,cultural,high,morning
160,2026-03-15 10:21:00,stage,canteen,cultural,medium,afternoon
80,2026-03-15 10:21:00,stage,lab,technical,medium,afternoon
54,2026-03-15 10:21:00,stage,stage,technical,low,morning
86,2026-03-15 10:21:00,lab,lab,technical,high,morning
92,2026-03-15 10:21:00,lab,lab,technical,medium,morning
148,2026-03-15 10:21:00,lab,lab,cultural,low,evening
161,2026-03-15 10:21:00,lab,canteen,technical,low,afternoon
168,2026-03-15 10:21:00,lab,canteen,technical,high,evening
160,2026-03-15 10:21:00,lab,lab,technical,high,morning
97,2026-03-15 10:21:00,lab,canteen,cultural,high,evening
2,2026-03-15 10:21:00,stage,canteen,sports,high,morning
33,2026-03-15 10:21:00,canteen,stage,sports,medium,evening
158,2026-03-15 10:21:00,lab,stage,cultural,medium,evening
161,2026-03-15 10:21:00,canteen,lab,sports,high,afternoon
77,2026-03-15 10:22:00,lab,lab,cultural,high,afternoon
116,2026-03-15 10:22:00,lab,lab,technical,medium,evening
154,2026-03-15 10:22:00,stage,stage,sports,high,morning
150,2026-03-15 10:22:00,canteen,canteen,cultural,low,afternoon
103,2026-03-15 10:22:00,stage,canteen,cultural,medium,evening
194,2026-03-15 10:22:00,stage,canteen,technical,low,morning
166,2026-03-15 10:22:00,canteen,lab,cultural,low,afternoon
103,2026-03-15 10:22:00,stage,lab,sports,low,evening
90,2026-03-15 10:23:00,lab,stage,technical,low,morning
174,2026-03-15 10:23:00,lab,lab,cultural,high,morning
122,2026-03-15 10:23:00,lab,canteen,technical,high,evening
143,2026-03-15 10:23:00,lab,lab,cultural,high,morning
106,2026-03-15 10:23:00,lab,stage,sports,high,evening
119,2026-03-15 10:23:00,stage,canteen,sports,medium,morning
172,2026-03-15 10:23:00,stage,canteen,technical,high,evening
49,2026-03-15 10:23:00,lab,canteen,cultural,medium,afternoon
104,2026-03-15 10:23:00,lab,stage,technical,low,morning
61,2026-03-15 10:23:00,stage,canteen,technical,medium,evening
195,2026-03-15 10:23:00,canteen,stage,sports,high,evening
123,2026-03-15 10:23:00,stage,canteen,technical,low,morning
134,2026-03-15 10:24:00,stage,stage,cultural,low,afternoon
9,2026-03-15 10:24:00,stage,canteen,sports,high,evening
6,2026-03-15 10:24:00,stage,stage,cultural,low,afternoon
73,2026-03-15 10:24:00,stage,canteen,technical,low,morning
103,2026-03-15 10:24:00,canteen,stage,sports,low,afternoon
160,2026-03-15 10:24:00,lab,lab,cultural,medium,morning
41,2026-03-15 10:24:00,lab,lab,cultural,low,evening
114,2026-03-15 10:24:00,canteen,stage,technical,low,afternoon
8,2026-03-15 10:24:00,lab,lab,cultural,medium,morning
72,2026-03-15 10:24:00,lab,stage,technical,high,evening
178,2026-03-15 10:24:00,lab,lab,technical,medium,afternoon
92,2026-03-15 10:24:00,canteen,canteen,technical,medium,morning
62,2026-03-15 10:25:00,canteen,stage,technical,high,afternoon
84,2026-03-15 10:25:00,lab,canteen,sports,high,evening
62,2026-03-15 10:25:00,lab,stage,cultural,medium,evening
111,2026-03-15 10:25:00,lab,canteen,cultural,low,morning
127,2026-03-15 10:25:00,stage,canteen,sports,high,afternoon
7,2026-03-15 10:25:00,stage,canteen,technical,low,afternoon
84,2026-03-15 10:25:00,stage,canteen,technical,high,evening
132,2026-03-15 10:25:00,canteen,stage,technical,low,afternoon
134,2026-03-15 10:25:00,lab,canteen,technical,medium,afternoon
58,2026-03-15 10:25:00,canteen,stage,sports,medium,afternoon
22,2026-03-15 10:25:00,canteen,lab,cultural,medium,morning
154,2026-03-15 10:25:00,canteen,stage,technical,medium,evening
127,2026-03-15 10:25:00,lab,lab,technical,high,morning
3,2026-03-15 10:25:00,stage,canteen,technical,medium,evening
127,2026-03-15 10:25:00,lab,canteen,cultural,low,morning
41,2026-03-15 10:26:00,lab,lab,cultural,medium,morning
188,2026-03-15 10:26:00,canteen,canteen,sports,medium,morning
106,2026-03-15 10:26:00,canteen,canteen,cultural,medium,afternoon
14,2026-03-15 10:26:00,canteen,lab,cultural,medium,evening
12,2026-03-15 10:26:00,stage,canteen,technical,high,morning
87,2026-03-15 10:26:00,stage,canteen,cultural,high,afternoon
12,2026-03-15 10:26:00,stage,canteen,technical,high,morning
141,2026-03-15 10:26:00,lab,lab,sports,low,afternoon
25,2026-03-15 10:26:00,canteen,stage,technical,low,morning
45,2026-03-15 10:26:00,lab,canteen,sports,medium,evening
122,2026-03-15 10:26:00,stage,stage,cultural,low,evening
147,2026-03-15 10:26:00,canteen,stage,sports,low,morning
55,2026-03-15 10:26:00,stage,canteen,technical,low,morning
100,2026-03-15 10:27:00,canteen,lab,cultural,low,morning
173,2026-03-15 10:27:00,canteen,lab,cultural,high,morning
136,2026-03-15 10:27:00,lab,stage,technical,high,afternoon
119,2026-03-15 10:27:00,lab,canteen,cultural,low,evening
53,2026-03-15 10:27:00,stage,canteen,technical,low,afternoon
183,2026-03-15 10:27:00,lab,stage,sports,high,evening
32,2026-03-15 10:27:00,lab,lab,sports,medium,morning
51,2026-03-15 10:27:00,lab,lab,cultural,high,evening
44,2026-03-15 10:27:00,canteen,lab,technical,low,morning
82,2026-03-15 10:27:00,lab,stage,technical,low,morning
198,2026-03-15 10:27:00,stage,canteen,sports,low,afternoon
146,2026-03-15 10:28:00,canteen,lab,technical,high,evening
150,2026-03-15 10:28:00,canteen,lab,cultural,low,afternoon
37,2026-03-15 10:28:00,lab,lab,cultural,high,afternoon
96,2026-03-15 10:28:00,canteen,stage,sports,medium,afternoon
56,2026-03-15 10:28:00,stage,canteen,technical,low,afternoon
105,2026-03-15 10:28:00,stage,canteen,cultural,low,evening
59,2026-03-15 10:28:00,canteen,stage,cultural,medium,evening
131,2026-03-15 10:28:00,lab,canteen,cultural,high,afternoon
156,2026-03-15 10:28:00,lab,lab,technical,low,evening
35,2026-03-15 10:28:00,canteen,stage,sports,low,morning
189,2026-03-15 10:28:00,stage,canteen,sports,low,evening
93,2026-03-15 10:28:00,canteen,lab,cultural,low,afternoon
182,2026-03-15 10:28:00,lab,canteen,sports,medium,morning
191,2026-03-15 10:28:00,lab,lab,cultural,high,morning
97,2026-03-15 10:29:00,canteen,canteen,cultural,medium,morning
135,2026-03-15 10:29:00,stage,canteen,technical,high,morning
76,2026-03-15 10:29:00,canteen,lab,cultural,medium,morning
49,2026-03-15 10:29:00,stage,lab,cultural,medium,afternoon
94,2026-03-15 10:29:00,stage,stage,technical,high,afternoon
159,2026-03-15 10:29:00,canteen,lab,technical,low,morning
186,2026-03-15 10:29:00,canteen,stage,sports,low,afternoon
189,2026-03-15 10:29:00,stage,stage,technical,medium,evening
24,2026-03-15 10:29:00,stage,canteen,cultural,medium,afternoon
148,2026-03-15 10:29:00,stage,canteen,technical,medium,evening
37,2026-03-15 10:30:00,stage,lab,technical,low,afternoon
4,2026-03-15 10:30:00,lab,lab,sports,high,evening
108,2026-03-15 10:30:00,canteen,lab,technical,low,evening
126,2026-03-15 10:30:00,stage,canteen,cultural,medium,morning
20,2026-03-15 10:30:00,canteen,canteen,cultural,low,afternoon
188,2026-03-15 10:30:00,stage,canteen,cultural,low,morning
152,2026-03-15 10:30:00,canteen,lab,technical,low,evening
50,2026-03-15 10:30:00,canteen,lab,technical,high,afternoon
177,2026-03-15 10:30:00,stage,lab,cultural,medium,afternoon
179,2026-03-15 10:30:00,stage,lab,technical,low,morning
96,2026-03-15 10:30:00,canteen,stage,sports,low,afternoon
105,2026-03-15 10:30:00,canteen,lab,sports,medium,afternoon
164,2026-03-15 10:31:00,canteen,lab,sports,low,afternoon
117,2026-03-15 10:31:00,lab,lab,sports,low,evening
98,2026-03-15 10:31:00,stage,canteen,cultural,low,morning
66,2026-03-15 10:31:00,lab,canteen,technical,low,evening
79,2026-03-15 10:31:00,lab,lab,sports,medium,morning
162,2026-03-15 10:31:00,stage,canteen,cultural,low,evening
164,2026-03-15 10:31:00,stage,canteen,sports,high,evening
6,2026-03-15 10:31:00,lab,canteen,technical,low,evening
39,2026-03-15 10:31:00,stage,canteen,sports,high,evening
170,2026-03-15 10:31:00,canteen,canteen,sports,medium,morning
115,2026-03-15 10:31:00,canteen,canteen,sports,low,afternoon
